MULTI-W-REC-TYPE-REC,MULTI-W-REC-DIST,MUTLI-W-REC-FIELD,MULTI-W-REC-OPR,MULTI-W-REC-LEASE,MULTI-W-REC-FILLER,MULTI-W-REC-OFFSHORE,M-RECORD,TYPEW,RESER,M-COUNTY,M-TST-EFF,M-PNTR-1ST,CAP,PROD-WELL,MARG-WELL,M-DEPTH,M-PNTR-LST,M-EXC-TEST,FILLER9,M-WATER,M-REMARK,MM-PRCNT,FILLER10,M-MONTH-DATE,MM-CHG,MM-NO,MM-ALLOW,MM-ACODE,MM-TCODE,MM-LIMIT,MM-ALLOW2,MM-ACODE2,MM-TCODE2,MM-LIMIT2,MM-DATE2,MM-ALLOW3,MM-ACODE3,MM-TCODE3,MM-LIMIT3,MM-DATE3,MM-FORM-LCK,MM-SPACE1,MM-KODE2,MM-SPACE2,MM-JOHN,FILLER11,FILLER12
4,01,88534001,848010,02458,00,0,A,P,,325000,,005346,0,008000,000000,0,005353,0,00000000000,000001,,0.0,00000000000,202109,0,2,5,1,0,288,0,0,0,0,00,0,0,0,0,00,0,8,0,0,0,000000000,000000000
4,01,88534001,848010,02495,00,0,A,P,,325000,,005354,0,011000,000000,0,005364,0,00000000000,000002,,0.0,00000000000,202109,0,2,5,1,0,396,0,0,0,0,00,0,0,0,0,00,0,12,0,0,0,000000000,000000000
4,01,88534001,848010,03398,00,0,A,P,,325000,,005365,0,017000,000000,0,005381,0,00000000000,000002,,0.0,00000000000,202109,0,2,18,1,0,612,0,0,0,0,00,0,0,0,0,00,0,18,0,0,0,000000000,000000000
4,01,89606001,433132,01737,00,0,A,P,,491000,,005382,0,000000,002000,0,005385,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,01,89606001,630651,01736,00,0,A,P,,491000,,005386,0,002000,001000,0,005388,0,00000000000,000000,,0.0,00000000000,202109,0,2,5,1,0,112,0,0,0,0,00,0,0,0,0,00,0,7,0,0,0,000000000,000000000
4,01,89606001,857150,01735,00,0,A,P,,491000,,005389,0,000000,002000,0,005391,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,01,90739375,534219,02421,00,0,1,P,,507000,,005392,0,000000,012000,0,005403,0,00000000000,000046,,0.0,00000000000,202109,0,2,3,1,0,128,0,0,0,0,00,0,0,0,0,00,0,4,0,0,0,000000000,000000000
4,02,13648396,907297,02031,00,0,1,P,,255000,,005404,0,000000,002000,0,005405,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,18765444,371616,03774,00,0,1,P,,297000,,005406,0,000000,003000,0,005408,0,00000000000,000000,,0.0,00000000000,202109,0,2,1,1,0,408,0,0,0,0,00,0,0,0,0,00,0,2,0,0,0,000000000,000000000
4,02,33890222,452996,03362,00,0,1,P,,239000,,005409,0,001000,001000,0,005410,0,00000000000,002626,,0.0,00000000000,202109,0,2,13,2,0,222,0,0,0,0,00,0,0,0,0,00,0,15,0,0,0,000000000,000000000
4,02,40957594,040128,03163,00,0,1,P,,057000,,005411,0,000000,003000,0,005413,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,40957594,040128,04258,00,0,1,P,,057000,,005414,0,000000,002000,0,005415,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,41835001,331425,00717,00,0,1,P,,255000,,005416,0,000000,003000,0,005418,0,00000000000,001350,,0.0,00000000000,202109,0,2,7,1,0,438,0,0,0,0,00,0,0,0,0,00,0,7,0,0,0,000000000,000000000
4,02,48146166,169313,00761,00,0,1,P,,297000,,005419,0,000000,002000,0,005420,0,00000000000,000000,LEASE MAY BE FORECAS THOUGH NO PROD. WELLS,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,51512646,386310,04763,00,0,1,P,,391000,,005421,0,001000,003000,0,005424,0,00000000000,001302,,0.0,00000000000,202109,0,2,15,1,0,999999999,0,0,0,0,00,0,0,0,0,00,0,12,0,0,1,000000000,000000000
4,02,51512902,833782,05957,00,0,1,P,,391000,,005425,1,000000,004000,0,005428,0,00000000000,000000,0000000000000000000000000000000000000000000000000000000,0.0,00000000000,202109,0,2,0,2,5,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,51512902,833782,08579,00,0,1,P,,391000,,005429,1,045009,044000,0,005528,0,00000000000,009011,0000000000000000000000000000000000000000000000000000000,0.0,00000000000,202109,0,2,476,1,0,999999999,0,0,0,0,00,0,0,0,0,00,0,584,0,0,1,000000000,000000000
4,02,58449001,452996,04778,00,0,1,X,,239000,,005529,1,005001,014000,0,005547,0,00000000000,006642,,0.0,00000000000,202109,0,2,65,1,7,999999999,0,0,0,0,00,0,0,0,0,00,0,75,0,0,0,000000000,000000000
4,02,59371629,013365,03432,00,0,1,P,,469000,,005548,0,021006,025000,0,005599,0,00000000000,127402,,0.0,00000000000,202109,0,2,357,1,0,2000,0,0,0,0,00,0,0,0,0,00,0,526,0,0,1,000000000,000000000
4,02,83750500,561136,11770,00,0,1,P,,297000,,005600,0,013006,003000,0,005621,0,00000000000,000889,"PER DKT 02-0320367, EFF 09-01-19",0.0,00000000000,202109,0,2,3096,1,0,3990,0,0,0,0,00,0,0,0,0,00,0,3096,0,0,0,000000000,000000000
4,02,90534312,386310,08874,00,0,1,P,,391000,,005622,0,000005,041000,0,005668,0,00000000000,000000,0000000000000000000000000000000000000000000000000000000,0.0,00000000000,202109,0,2,36,1,0,372,0,0,0,0,00,0,0,0,0,00,0,37,0,0,1,000000000,000000000
4,02,90534840,386310,07579,00,0,1,X,,391000,,005669,1,003000,005000,0,005676,0,00000000000,002588,,0.0,00000000000,202109,0,2,19,1,7,999999999,0,0,0,0,00,0,0,0,0,00,0,36,0,0,1,000000000,000000000
4,02,90534863,386310,05280,00,0,1,P,,391000,,005677,0,055021,128000,0,005905,0,00000000000,125106,,0.0,00000000000,202109,0,2,752,1,0,1519848,0,0,0,0,00,0,0,0,0,00,0,1210,0,0,1,000000000,000000000
4,02,96545351,013365,01637,00,0,1,S,,239000,,005906,0,000000,001000,0,005906,0,00000000000,000000,SEAL #3391 3397 FOR #4-L,0.0,00000000000,202109,0,2,0,2,5,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,96545351,386310,01640,00,0,1,P,,239000,,005907,0,001000,003000,0,005920,0,00000000000,008741,,0.0,00000000000,202109,0,2,55,1,0,999999999,0,0,0,0,00,0,0,0,0,00,0,62,0,0,1,000000000,000000000
4,02,96545351,386310,04196,00,0,1,P,,239000,,005921,0,000000,000000,0,005923,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,2,5,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,96545481,386310,04052,00,0,1,P,,239000,,005924,0,000000,000000,0,005926,0,00000000000,000000,,0.0,00000000000,202109,0,2,0,1,0,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,96545663,013365,01674,00,0,1,P,,239000,,005927,1,000000,003000,0,005929,0,00000000000,003622,CAPACITY ALLOWABLE PER RAHMAN LTR 5/2/03,0.0,00000000000,202109,0,2,5,2,0,999999999,0,0,0,0,00,0,0,0,0,00,0,12,0,0,0,000000000,000000000
4,02,96545663,386310,01677,00,0,1,X,,239000,,005930,1,000000,000000,0,005938,0,00000000000,000000,CAPACITY EXEMPT PER DOCKET 02-0231882 8/13/02,0.0,00000000000,202109,0,2,0,2,5,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,000000000,000000000
4,02,96545691,386310,11296,00,0,1,P,,239000,,005939,1,086075,078000,0,006177,0,00000000000,445376,CREATED PER DOCKET#02-0299798,0.0,00000000000,202109,0,2,5526,1,0,999999999,0,0,0,0,00,0,0,0,0,00,0,5548,0,0,1,000000000,000000000
