LEASE-REC-TYPE-REC,LEASE-REC-DIST,LEASE-REC-FIELD,LEASE-REC-OPR,LEASE-REC-LEASE,LEASE-REC-FILLER,LEASE-REC-OFFSHORE,L-NAME,LSE-CO,POGATH,PGGATH,OSPLIT,GSPLIT,OOGATH,OGGATH,OOPR,BO-STATUS,BG-STATUS,MOVE-BAL,PO-STATUS,PG-STATUS,SEC-REC,CERT,BATCH,L-LPB,COMMINGLE-CD,COMMINGLE,L-INFO,AD-BO-STATUS,AD-BG-STATUS,COMMINGLE-DATE,L-RMCD,L-RMDT,SEV-CD-13,SEV-CD-14,L-CAS-SI-LTR-DTE,L-RED-RTE-DTE,L-EXC-TST,L-RLTYCD,L-ONE-WELL-LEASE,L-PANHANDLE-GOR-EXC,L-PANHANDLE-GOR-AMT,FILLER5,L-MONTH-DATE,LM-SEV,LM-RETRO,LM-REC,LM-CHG,LM-ALLOW,LM-PROD,LM-FW,LM-OW,LM-PL,LM-PLC,LM-OTH,LM-OTHC,LM-STO,LM-GL,LM-GPROD,LM-GLIFT,LM-CSIL,LM-JOHN,LM-LTR-CODE,FILLER6,FILLER7,FILLER8
3,01,45459001,423810,11345,00,0,LARK -A-,297000,VALMS,,0,0,,,000000,0,0,246,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,1530,626,000,025,654,1,0,0,244,40500,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45459001,511733,00716,00,0,LARK,311000,VALMS,,0,0,,,818890,0,0,964,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45459001,511733,11752,00,0,LARK -A-,311000,VALMS,,0,0,,,818890,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45459001,511733,13311,00,0,"LARK ""B""",297000,VALMS,,0,0,,,423810,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45459001,848010,10716,00,0,LARK,297000,GENEC,,1,0,PLAML,SUNOC,835982,0,0,312,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,1,2,0,1320,864,000,011,940,1,0,0,231,17820,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45957001,660025,09058,00,0,"FISHER, GROVER",187000,ACEGA,,0,0,,,421754,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,45964500,152379,05201,00,0,"COLWELL, DOYLE",177000,,,0,0,,,142330,0,0,50,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46034500,036587,04784,00,0,DENNIS-DUBE,507000,NGLCL,,0,0,,,665743,0,0,263,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,263,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46034500,036587,05291,00,0,"ATWOOD, KIRBY",507000,NGLCL,,0,0,,,665743,0,0,409,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,409,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46034500,036587,08089,00,0,EARWOOD,507000,NGLCL,,0,0,,,665743,0,0,365,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,1,0,0,0,000,000,0,0,0,0,365,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46034500,938095,08975,00,0,POWELL,507000,PLAML,,0,0,,,526287,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46315200,431265,07491,00,0,JETERO INVESTMENTS COMPANY,507000,GULFM,,0,0,,,000000,0,0,192,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,360,308,000,001,335,1,0,0,304,5580,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46479001,857150,08090,00,0,"CALDWELL, T.J.",021000,ENTCO,,0,0,,,780216,0,0,61,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,46851500,307228,03988,00,0,HARRIS,187000,GINCO,,0,0,,,572630,0,0,56,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47092001,039797,08753,00,0,"PIENIAZEK, TEDDY",029000,PLAML,,0,0,,,860850,0,0,28,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47092001,159632,10520,00,0,"MAHULA, LEE H.",029000,PLAML,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47092001,182790,11821,00,0,"KILMER, ERNEST -A-",029000,PLAML,,0,0,,,000000,0,0,214,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47225500,693747,06211,00,0,"WILSON, JESSE JR. PLUS FIVE",331000,PLAML,,0,0,,,929310,0,0,307,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47260500,068324,05651,00,0,"EGGER, MARVIN",331000,NGLCL,,1,0,SUNOC,,404500,0,0,134,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,10,000,001,0,0,0,0,130,5040,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47260500,773815,12559,00,0,"WOODS, G.T.",331000,SUNOC,,0,0,,,195801,0,0,37,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,30,13,000,001,0,0,0,0,66,5040,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47260500,885041,10526,00,0,"JORDAN, M.",331000,SUNOC,,1,0,FJELC,,885042,0,0,161,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.4,0000,202109,0,1,1,0,150,16,000,001,0,0,0,0,133,5040,58,0,0,0,0,0000000000000,0000000000000,0000
3,01,47260500,885041,14293,00,0,"SCHAAF, JOHN W.",331000,ENTCO,BLMPL,0,0,,,885042,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,609267,17180,00,0,ATASCOSA SWD,013000,,,0,0,,,385649,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,665596,16079,00,0,HIRSCH SWD,013000,TART,,1,0,ACEGA,,680170,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,886261,00737,00,0,"LENERT, GEORGE E.",013000,EASTC,FARAM,1,0,SHELT,,886228,0,0,42,0,0,0,00,,1,1,5083,,0,0,200008,0,000000,0,0,000000,000000,0,0,N,Y,-0.4,0000,202109,0,0,1,0,420,326,000,001,329,1,0,0,43,27240,44,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,886261,00740,00,0,"SANDEEN, JOHN",013000,,,0,0,,,886228,0,0,0,0,0,0,00,,1,2,0318,,0,0,199206,0,000000,0,0,000000,000000,2,0,N,,0.0,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,886261,13470,00,0,"STEINLE, LEON",013000,EASTC,FARAM,1,0,SHELT,,886228,0,0,290,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.6,0000,202109,0,1,2,0,240,47,000,001,147,1,0,0,145,1800,172,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,886261,14549,00,0,S P J S T LODGE,013000,EASTC,FARAM,1,0,SHELT,,886228,0,0,123,0,0,0,00,,0,1,5083,,0,0,201810,0,000000,0,0,000000,000000,0,0,N,Y,-1.1,0000,202109,0,0,1,0,7500,826,000,001,836,1,0,0,108,15000,857,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358001,886261,14801,00,0,"SCHORSCH ""A""",013000,EASTC,FARAM,1,0,SHELT,,886228,0,0,79,0,0,0,00,,0,1,5083,,0,0,201810,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,1,2,0,690,683,000,002,665,1,0,0,86,14520,389,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358100,886261,17687,00,0,GONZALES,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,155,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.8,0000,202109,0,0,1,0,150,0,001,000,0,0,0,0,190,33300,144,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358100,886261,19159,00,0,FISHER ET AL UNIT,013000,,,0,0,,,000000,0,0,266,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,20,001,000,0,0,0,0,175,6660,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,253162,18522,00,0,DHARMA UNIT,013000,EOGRS,WILMP,0,0,,,000000,0,0,254,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.6,0000,202109,0,1,2,0,540,513,001,000,568,1,1,8,212,83160,1246,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,594675,18422,00,0,CAB UNIT,013000,BPPRN,DCPOP,1,1,CALSA,CITPL,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,13732,00,0,"SANDEEN, JOHN",013000,SHELT,FARAM,0,0,,,886228,0,0,0,0,0,0,00,,0,1,5083,,0,0,200008,0,000000,0,0,000000,000000,0,0,N,,-812.7,0000,202109,0,0,1,0,30,1,001,000,1,1,0,0,0,11880,3531,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17462,00,0,GONZALES,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,85,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-0.5,0000,202109,0,1,2,0,240,16,001,000,167,1,0,0,165,67860,67,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17476,00,0,LYSSY,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,296,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,48,000,001,154,1,0,0,180,89100,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17508,00,0,ERMIS,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,265,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.3,0000,202109,0,0,1,0,390,353,001,000,167,1,0,0,286,44580,448,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17529,00,0,MILLER UNIT,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,181,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.0,0000,202109,0,0,1,0,990,889,001,000,854,1,0,0,220,38760,889,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17571,00,0,STEINLE-PHILLIPS UNIT,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,75,0,0,9,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.0,0000,202109,0,1,2,0,840,800,001,000,850,1,0,0,185,106920,1451,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,17642,00,0,FAIR,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,110,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-0.3,0000,202109,0,0,1,0,210,158,001,000,163,1,0,0,200,8460,66,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,18521,00,0,TENBERG BIRDWELL UNIT,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,181,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.4,0000,202109,0,0,1,0,510,442,001,000,336,1,0,0,256,95520,569,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358200,886261,18677,00,0,STAFFORD-KERCHO,013000,EASTC,FARAM,1,0,SHELT,,000000,0,0,300,1,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,58,001,000,158,1,0,0,85,65340,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358300,569029,00755,00,0,"SCHORSCH, HENRY",013000,VALMS,,0,0,,,569027,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358500,369880,00757,00,0,"LENERT, GEORGE E.",013000,PLAML,,0,0,,,859540,0,0,0,0,0,0,00,,0,1,0069,,0,0,197201,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358600,213146,07113,00,0,"WEBB, FLORA",013000,GULFM,,0,0,,,945191,0,0,28,0,0,0,00,,0,1,7263,,0,0,199107,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,28,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358600,337507,19775,00,0,"DULANEY, FRED",013000,GULFM,,0,0,,,000000,0,0,216,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,1,2,0,300,295,000,001,290,1,0,0,235,1080,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358600,369880,00762,00,0,"LENERT, GEORGE E.",013000,PLAML,,0,0,,,859540,0,0,0,0,0,0,00,,0,1,0069,,0,0,197201,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,104953,10380,00,0,MILLER BROS -B-,013000,OASIT,,1,0,GULFM,SHELT,503355,0,0,114,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,180,96,000,003,0,0,0,0,117,6660,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,213146,06796,00,0,FLORA WEBB UNIT,013000,GULFM,,0,0,,,945191,0,0,73,0,0,9,00,,0,1,7263,,0,0,199107,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,60,0,000,002,0,0,0,0,122,4440,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,503355,09391,00,0,MILLER BROS -B-,013000,FLINH,,0,0,,,035638,0,0,137,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,537025,08595,00,0,MILLER BROS.,013000,GULFM,,0,0,,,710557,0,0,122,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,150,29,000,005,0,0,0,0,219,11100,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,676076,00764,00,0,VYVLECKA,013000,GULFM,,1,0,MARTC,,685790,0,0,22,0,0,0,00,,0,1,0437,,0,0,198005,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,1,2,0,240,80,000,007,106,1,0,0,46,15540,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,689285,08011,00,0,"STAPP, W.E.",013000,KEMCO,,0,0,,,043665,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,825461,09052,00,0,"RUTHERFORD, BILL",013000,NGLCL,,0,0,,,747074,0,0,54,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358700,945191,08578,00,0,ANSCO TRUST ET AL,013000,GULFM,,0,0,,,908574,0,0,242,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,1,0,0,0,000,000,0,0,0,0,242,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358800,369880,00767,00,0,"LENERT, GEORGE E.",013000,PLAML,,0,0,,,859540,0,0,85,0,0,0,00,,0,1,0069,,0,0,197201,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358800,676076,19759,00,0,FRANK,013000,,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,1,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47358800,843271,14580,00,0,SOUTH TEXAS SYNDICATE -B-,283000,GULFM,,0,0,,,280875,0,0,886,0,0,0,00,,0,1,7662,,0,0,201406,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,1,2,0,120,104,000,002,74,1,0,0,668,2160,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47365600,900277,06374,00,0,MCDONALD,013000,TEXIC,,0,0,,,431135,0,0,-498,692,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,150,39,000,001,0,0,0,0,61,2880,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47365600,900277,14105,00,0,WEST JOURDANTON UNIT,013000,TEXIC,,0,0,,,431135,0,0,168,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,Y,0.0,0000,202109,0,1,2,0,90,0,000,001,0,0,0,0,47,2880,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47497100,621012,07550,00,0,BATESVILLE FARMING CO,507000,PLAML,,0,0,,,531036,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,47497150,885041,10610,00,0,HASKETT,507000,DKSTR,,1,0,FJELC,,300218,0,0,115,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,1,1,0,150,80,000,001,134,1,0,0,166,4680,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48226500,153393,13923,00,0,KAF UNIT,493000,GULFM,,0,0,,,129030,118,0,879,118,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48226500,227825,11558,00,0,"GORZELL, BEN",493000,ACEGA,,0,0,,,875750,5,0,14,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,30,000,001,0,0,0,0,169,11040,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,011262,14578,00,0,WILLEFORD,493000,ACEGA,,0,0,,,844790,0,0,21,0,0,9,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,122331,02220,00,0,"KING, J. T.",493000,ENTCO,,0,0,,,122196,0,0,55,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,125991,01870,00,0,"WALKER, H. L. - STATE OF TEXAS",493000,NGLCL,DAVGP,1,0,PLAML,,533267,0,0,0,0,0,0,00,,0,2,5136,,0,0,200606,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,125991,01891,00,0,"GORDON, L.",493000,FIRRE,DAVGP,1,0,NGLCL,,533267,0,0,0,0,0,0,00,,0,2,5136,,0,0,200606,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,125991,02095,00,0,"SEAHORN, LOTTIE",493000,FIRRE,DAVGP,1,0,NGLCL,,533267,0,0,0,0,0,0,00,,0,2,5136,,0,0,200606,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,125991,02390,00,0,GORDEN,493000,FIRRE,DAVGP,1,0,NGLCL,,533267,0,0,0,0,0,0,00,,0,2,5136,,0,0,200606,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,139634,01958,00,0,"ROBERTS, JESSE I.",493000,FIRRE,,1,0,SHELT,,139624,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,202206,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,251861,00778,00,0,"FOERSTER, A. W.",493000,SUNMK,,0,0,,,208610,0,0,116,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,Y,,0.0,0000,202109,0,0,0,0,30,0,000,001,0,0,0,0,0,2700,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,297310,06616,00,0,VELVET-WALSTON,493000,FLINH,,0,0,,,000000,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,314145,01869,00,0,"FORD, GLADYS E.",493000,PLAML,,0,0,,,199300,0,0,171,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,430186,06779,00,0,"WILLEFORD, DELBERT",493000,ACEGA,,0,0,,,430185,0,0,134,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,60,29,000,002,0,0,0,0,147,5400,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,432951,01875,00,0,"CHADWICK, J. H.",493000,ENTCO,,0,0,,,122331,0,0,70,0,0,0,00,,0,0,0000,,0,0,000000,1,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,432951,02251,00,0,"CARR, L.C.",493000,ENTCO,,0,0,,,122331,0,0,69,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,1,1,000000,000000,0,0,N,,0.0,0000,202109,1,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,433377,01940,00,0,"MENDEZ, ENRIQUE",493000,ACEGA,,1,0,FIRRE,,433365,0,0,90,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,0.0,0000,202109,0,0,1,0,150,7,000,001,0,0,0,0,84,3900,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,433377,02219,00,0,"EICHMAN, F. F.",493000,ACEGA,,1,0,FIRRE,,433365,0,0,70,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,180,104,000,007,82,1,0,0,88,16200,0,0,0,0,0,0000000000000,0000000000000,0000
3,01,48380333,433377,09660,00,0,FLEEMAN NICKS LAND & CATTLE CO.,493000,ACEGA,,1,0,FIRRE,,433365,0,0,78,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,0.0,0000,202109,0,0,1,0,120,111,000,003,74,1,0,0,80,5400,0,0,0,0,0,0000000000000,0000000000000,0000
